player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Aaron Gordon,gordoaa01,2021,2383,1155,-.5998700463785224,.644432804196874,.0445627578183515,2.055758147182505,1.058108001139489,3.113866148321994,-.0308073528484039,.7812892394820384,.7504818866336346,2.062217580553558,2.062217580553558,0,-.1626572768054615,-.0772291093689396,-.2398863861744011,.1124306088079332
Eric Gordon,gordoer01,2021,1691,789,.6484001580003061,-4.662413496031547,-4.014013338031241,-.4353993062960964,-.3054279900140741,-.7408272963101704,.5719724548818889,-4.02089232723425,-3.448919872352362,-.2832527197081964,-.2832527197081964,0,-.3561662852086864,-4.536046605556033,-4.892212890764719,.6828549018797884
Devonte' Graham,grahade01,2021,2968,1435,1.971538297995098,-.2595451329530913,1.711993165042007,-.5627920881683395,4.226091312012461,3.663299223844121,1.586808318154423,.657935208576703,2.244743526731126,3.619454922087349,3.619454922087349,0,2.474215470612351,-.1436505705913528,2.330564900020998,-1.031441476327045
Jerami Grant,grantje01,2021,3728,1805,1.074339568011575,-1.079308994121032,-.0049694261094566,-.5163214305147406,1.281158645182588,.764837214667847,.8927524592982662,-.6460139430517287,.2467385162465376,2.769826730280041,2.769826730280041,0,.979788549897803,-.9525864211251868,.0272021287726162,.3691724970586669
Danny Green,greenda02,2021,3534,1669,.1296684450043411,2.619060973777427,2.748729418781768,2.589868332436213,-3.009734969646312,-.4198666372100983,.6469666165298891,1.523456032139445,2.170422648669335,4.199238162144844,4.199238162144844,0,1.003456799601426,2.732157795795747,3.735614595397173,.2259174977767156
Draymond Green,greendr01,2021,3568,1639,-.3811330774981294,3.1412345510543,2.760101473556171,5.356057636290037,1.031642468790642,6.387700105080679,.7969786419859169,2.85252051390525,3.649499155891167,5.45047646981336,5.45047646981336,0,.4282296531278401,3.401093298013252,3.829322951141092,1.868556650072597
JaMychal Green,greenja01,2021,1839,897,.6129681134403137,-1.686504299780458,-1.073536186340144,-3.30266913442583,3.176712778761778,-.1259563556640528,-.2296123235683926,-.7795006072181764,-1.009112930786569,.7952696451363258,.7952696451363258,0,.2122595106901608,-1.244183812359132,-1.031924301668971,-.1831640250898296
Javonte Green,greenja02,2021,796,378,-1.164607707764787,-.2359167953657077,-1.400524503130495,-2.450556580165191,-.085756686618569,-2.53631326678376,-1.526018329597588,-.2313239973063819,-1.757342326903969,.1940873746572616,.1940873746572616,0,-1.017336162843947,-.4828810082733716,-1.500217171117318,.0739134736935898
Jeff Green,greenje02,2021,3259,1539,-1.039416931453501,-1.205280768337205,-2.244697699790706,.8643895016462424,-2.002307407608886,-1.137917905962643,-.7679594983111798,-1.425314360247147,-2.193273858558326,.4363006457185484,.4363006457185484,0,-.3615460029668339,-1.858073420135495,-2.219619423102329,-.1937714721652928
Josh Green,greenjo02,2021,630,300,-4.102501416351306,-.9231812108063903,-5.025682627157696,-2.647714370115581,2.037845487517638,-.6098688825979433,-4.06191484731115,-.363525922963327,-4.425440770274477,-.2560622921324207,-.2560622921324207,0,-4.19855427705394,-1.866472891390021,-6.065027168443962,-.149779495412134
Blake Griffin,griffbl01,2021,1922,941,.0442271107794391,1.642623281592616,1.686850392372055,.5086775041023242,.2663351026596752,.7750126067619997,.1456183443981651,1.467441041777839,1.613059386176005,2.075848741675242,2.075848741675242,0,.2878269093098917,1.168296293226887,1.456123202536779,-.391981504714973
Kyle Guy,guyky01,2021,363,167,.9731049792168607,-4.588250174292404,-3.615145195075543,4.630379427169311,1.256372074563052,5.886751501732362,1.79804841255173,-3.575368309897869,-1.777319897346139,.0829134952120063,.0829134952120063,0,2.122314571042823,-5.426602295488672,-3.30428772444585,.0460738693352569
Rui Hachimura,hachiru01,2021,3353,1524,-3.004036033312096,-.6354921128671353,-3.639528146179232,-2.392109178309427,.4975130619262605,-1.894596116383166,-3.039626322719124,-.4213316895254562,-3.46095801224458,-.5527980293807574,-.5527980293807574,0,-3.18343065912095,.0757636269481523,-3.107667032172798,-.0006709730099163
Ashton Hagans,haganas01,2021,10,4,-15.57875517856424,-3.623325596575366,-19.2020807751396,-27.84062393339302,12.45661139678157,-15.38401253661145,-19.05703567172132,-.5001193753080438,-19.55715504702936,-.0362814147237048,-.0362814147237048,0,-16.26365909561111,-8.543689204510954,-24.80734830012207,5.828590607861054
Tyrese Haliburton,halibty01,2021,3531,1654,2.512573261865638,-2.899901714087274,-.3873284522216358,-3.110593916179842,.3030416925581265,-2.807552223621715,1.493137966253742,-2.348200950706548,-.8550629844528059,1.598381175259512,1.598381175259512,0,.9676802192948424,-1.813054300388347,-.8453740810935042,-.0442221823064609
Donta Hall,halldo01,2021,126,59,2.126913940984065,.0320075612969125,2.158921502280978,-.6790723512158983,-2.662780601739836,-3.341852952955734,1.738633795318491,-.4272109598124336,1.311422835506057,.1230321445790239,.1230321445790239,0,.6804149094989616,.7260183076542515,1.406433217153213,.6404523300816765
Josh Hall,halljo01,2021,384,174,-9.059335892428182,-3.435098398425919,-12.4944342908541,-5.941520368312943,.5923980191070257,-5.349122349205917,-8.839636019793819,-2.747249763828747,-11.58688578362257,-.7888454653452569,-.7888454653452569,0,-9.090744147239491,-5.188073248817739,-14.27881739605723,.5598369361850623
R.J. Hampton,hamptrj01,2021,1283,603,-3.192338888224826,-4.786576993501738,-7.978915881726563,-4.611142272319822,-6.458004027637031,-11.06914629995685,-3.632395643941981,-5.408313417568549,-9.04070906151053,-1.937305909016757,-1.937305909016757,0,-3.097468506382603,-4.967837559624737,-8.065306066007341,.351351538450854
Tim Hardaway Jr.,hardati02,2021,3436,1672,.8294375426572124,.0926558945682875,.9220934372254999,-1.459548961212184,-3.602738315009843,-5.062287276222027,.3660417406707855,-.6734314736699527,-.3073897329991672,2.072414068936899,2.072414068936899,0,1.192486676521313,-.9505230093928297,.2419636671284829,-.5455147029521702
James Harden,hardeja01,2021,3240,1558,7.013560396575716,-1.661125619659658,5.352434776916058,2.577771084323947,-2.894257584651864,-.3164865003279171,6.449413409388264,-1.997833339897235,4.451580069491028,5.721270495972223,5.721270495972223,0,6.167755155052193,-2.007842609504296,4.159912545547897,-.0703812278673007
Maurice Harkless,harklma01,2021,1092,507,-3.253427097714728,-2.374044032654896,-5.627471130369624,-1.978706778435638,-.5458388609852464,-2.524545639420885,-3.155263880481412,-2.077289257007339,-5.23255313748875,-.641175937934802,-.641175937934802,0,-3.293246331614004,-1.987190897569521,-5.280437229183526,.2554150992059266
Jared Harper,harpeja01,2021,22,9,-11.57399461423527,-2.563793635036189,-14.13778824927146,-4.263006694078538,-10.67953534084786,-14.94254203492639,-10.77924037051359,-4.428335359367059,-15.20757572988065,-.0607010129119697,-.0607010129119697,0,-8.485282303251058,-8.043065582465623,-16.52834788571668,6.170703072704154
Montrezl Harrell,harremo01,2021,2991,1438,2.106552411554834,2.62765047787021,4.734202889425044,-1.274226396179893,1.350032998947812,.0758066027679185,1.549652709589026,2.441300246014018,3.990952955603045,4.927585653743931,4.927585653743931,0,.6317990512201879,2.690582184606148,3.322381235826336,-.3679106288384032
Gary Harris,harriga01,2021,1690,827,-1.617747732890778,-.4760881010777629,-2.093835833968541,-.6483627144058111,.056918754674674,-.5914439597311369,-1.5064126081654,-.3883097251182901,-1.89472233328369,.3645352457225123,.3645352457225123,0,-2.171397567548083,-.4835099875542824,-2.654907555102366,-.4041260445069772
Jalen Harris,harrija01,2021,31,14,-2.195303941152975,-3.107576252808318,-5.302880193961293,15.3762083454448,1.597536997102326,16.97374534254713,1.337004893507896,-2.317790359656966,-.9807854661490694,.0127765329971528,.0127765329971528,0,1.086935670102296,-1.8639731108096,-.7770374407073042,1.112926887145619
Joe Harris,harrijo01,2021,3994,1884,2.095973281373912,-.3322919730999925,1.76368130827392,3.380469548488408,2.39306698252751,5.773536531015917,2.427182752268207,.238757787443388,2.665940539711595,5.220038123721864,5.220038123721864,0,2.898854015353478,-.1163041904411517,2.782549824912326,.2741589809231893
Shaquille Harrison,harrish01,2021,313,142,-2.988877759043558,-.9072554459344543,-3.896133204978013,-10.95310522408778,.9164836993529684,-10.03662152473481,-4.882489783783269,-.6283110268737158,-5.510800810656985,-.1940118930402912,-.1940118930402912,0,-3.804427047163891,-.9638077182173866,-4.768234765381278,-.5074734603076204
Tobias Harris,harrito02,2021,3606,1712,2.223779001807091,.1398057833060678,2.36358478511316,.4809232173338764,1.473942178610542,1.954865395944418,1.985426221266002,.3748290802842102,2.360255301550212,4.437057830865988,4.437057830865988,0,1.379127632082095,.782987177656528,2.162114809738623,-.600345230199718
Isaiah Hartenstein,harteis01,2021,1110,533,-2.517940643907993,4.275778697943993,1.757838054036001,-.203198974781265,2.353588714777568,2.150389739996303,-2.192413079755645,4.127923555752512,1.935510475996867,1.283390238662713,1.283390238662713,0,-1.216451931620323,3.637273553275939,2.420821621655616,.2958601917751673
Josh Hart,hartjo01,2021,2844,1349,.0832805746573347,.7860527483280624,.869333322985397,-1.994078000573258,1.805956612437086,-.1881213881361721,-.3711754134867891,1.087862803322337,.7166873898355479,2.383833852492248,2.383833852492248,0,-.4711430709711545,1.628273753035486,1.157130682064332,-.0908242914726488
Jaxson Hayes,hayesja02,2021,1572,728,-1.563176295068482,-.5868584910483217,-2.150034786116803,-5.165363812376856,5.155959334516967,-.0094044778598885,-2.439503950642499,.6073429200009591,-1.83216103064154,.3415799174221453,.3415799174221453,0,-2.58262019994842,-.5311106145390773,-3.113730814487497,.1986067647293633
Killian Hayes,hayeski01,2021,817,388,-6.31498305296854,-.3366390269053215,-6.65162207987386,-2.448777103138545,.5290243076716824,-1.919752795466863,-5.866953151252443,-.1730986540801048,-6.040051805332549,-.6577225943797066,-.6577225943797066,0,-5.592378567130387,-.1852705566627859,-5.777649123793173,.9964419777458072
Gordon Hayward,haywago01,2021,3143,1496,1.10106717366654,-1.127494538135507,-.026427364468967,-.2024733484607071,1.766696576052838,1.564223227592131,.9296615695159332,-.5985048563783537,.3311567131375796,2.365207958361248,2.365207958361248,0,1.431335927955392,-.7059625429323023,.7253733850230897,.5786467437224115
Juancho Hernangomez,hernaju01,2021,1532,718,-.4561068099232979,-2.700333862759852,-3.15644067268315,1.474256600370688,-2.976213902644906,-1.501957302274219,-.0369109055841464,-2.881263214640654,-2.918174120224801,-.0615297889488187,-.0615297889488187,0,-.7191805449439473,-2.770821985440036,-3.490002530383984,-.1250647777907533
Willy Hernangomez,hernawi01,2021,1257,592,.2342318496231585,1.444528040684791,1.67875989030795,1.639673685944199,-.9787025960440285,.6609710899001708,.5110403001718211,1.068035400282382,1.579075700454204,1.304594940484288,1.304594940484288,0,.163987124671346,.6383341594949908,.8023212841663369,-.2278107531891884
Tyler Herro,herroty01,2021,3017,1472,.1285384014485743,-.1439613098496141,-.0154229084010398,-2.741795091775979,-2.998680519714491,-5.740475611490471,-.4170028601122986,-.7684243145360485,-1.185427174648347,1.173472024486683,1.173472024486683,0,-.407909190110937,-1.244935017888328,-1.652844207999265,-.132645139586552
Buddy Hield,hieldbu01,2021,4349,2058,.8904726362275767,-1.836854147190394,-.9463815109628171,4.510812557772241,-4.340891780209546,.1699207775626954,1.673302086876197,-2.398572522853413,-.7252704359772164,2.136950976264761,2.136950976264761,0,2.309732463150763,-1.811678410819358,.4980540523314054,.5221659177601927
George Hill,hillge01,2021,946,462,.6870347034883177,-.087402054211355,.5996326492769629,2.257381752430814,1.257556034458391,3.514937786889205,1.129674129219154,.1847401981924562,1.31441432741161,.9508894734171653,.9508894734171653,0,.3233067275887664,-.6383493429111821,-.3150426153224155,-.7749113406562625
Solomon Hill,hillso01,2021,2729,1313,-2.852794058921932,-.5358278318114039,-3.388621890733337,.7404925098691757,-1.735485141401921,-.9949926315327446,-2.333683077621721,-.8173793235343044,-3.151062401156026,-.2670732514456315,-.2670732514456315,0,-2.248907678874074,-1.243837942365858,-3.492745621239932,-.5991935662027831
Nate Hinton,hintona01,2021,107,48,-2.800903095973314,1.341255694500534,-1.45964740147278,-20.41099391748872,5.409006697156863,-15.00198722033185,-6.697210419517189,2.25958564874932,-4.43762477076787,-.0416882634740286,-.0416882634740286,0,-5.861749053101442,-.1060417007214499,-5.967790753822892,.8764727865132279
Jaylen Hoard,hoardja01,2021,397,181,-3.091036881916184,-2.329270538824603,-5.420307420740787,-4.714817666220378,1.975879709393998,-2.738937956826381,-3.501606245113815,-1.526314296819168,-5.027920541932984,-.2115795896613268,-.2115795896613268,0,-3.408741145063467,-2.727124290738892,-6.135865435802359,.5862818543508103
Aaron Holiday,holidaa01,2021,2129,983,-1.509005579287852,-.5215403895149991,-2.030545968802851,-.2053620322677474,-1.486015574541558,-1.691377606809305,-1.328510608372262,-.7483732195998781,-2.07688382797214,.3405784410116666,.3405784410116666,0,-1.515812390558697,-.9469500647913754,-2.462762455350073,.8945038666353152
Jrue Holiday,holidjr01,2021,3296,1532,3.23387233616021,1.441187733971258,4.675060070131467,2.890492077941487,1.263758187694247,4.154250265635733,3.284220790121681,1.460811513184081,4.745032303305762,5.87472368363294,5.87472368363294,0,3.489054343805572,2.357964607951352,5.847018951756924,.2826115727470583
Justin Holiday,holidju01,2021,3958,1851,-.9204153549831247,.7100845401599301,-.2103308148231946,-.395693366896126,2.694657198316246,2.29896383142012,-.8612582410940058,1.173245874778937,.3119876336849315,2.911716000218352,2.911716000218352,0,-.7259768893206128,1.656510773977403,.9305338846567904,.6991044156301534
Rondae Hollis-Jefferson,holliro01,2021,126,63,2.538725066479649,-3.201838906972768,-.6631138404931192,-6.946751024157416,-4.534854320346892,-11.48160534450431,.6872553962382442,-3.605097067093364,-2.917841670855119,-.0053877789586231,-.0053877789586231,0,.3820599794699511,-3.268898840319164,-2.886838860849213,-.1325805227703809
Richaun Holmes,holmeri01,2021,3239,1546,-.2046337570232964,1.503009373908767,1.298375616885471,2.872566298303018,.8215423641854154,3.694108662488433,.4259940176938051,1.559999179865435,1.98599319755924,3.718426256076198,3.718426256076198,0,.0913753332596142,1.735341301909612,1.826716635169227,-.4640200221269759
Rodney Hood,hoodro01,2021,1842,890,-3.975443500510558,-1.59937331387985,-5.57481681439041,-3.542497271690769,-1.347380967337567,-4.889878239028336,-4.161676016044347,-1.590544845631801,-5.752220861676147,-1.349716253247168,-1.349716253247168,0,-3.673701624217558,-2.547391200260523,-6.221092824478081,-1.001191286602742
Al Horford,horfoal01,2021,1634,782,-.8578403417063688,3.48192271849911,2.624082376792741,-2.006518689852342,3.52824599805971,1.521727308207368,-1.037152036591405,3.726320431345023,2.689168394753618,2.160155233654448,2.160155233654448,0,-1.705361496416392,3.098192100013791,1.392830603597399,-.4623802374826585
Talen Horton-Tucker,hortota01,2021,2302,1097,-.9764012893169582,1.670566391885918,.69416510256896,-3.854480132526683,2.412121426084411,-1.442358706442272,-1.619306856162818,1.853501287796612,.2341944316337943,1.674912630878012,1.674912630878012,0,-1.609777473828627,2.223838312337268,.6140608385086403,.2833674287835673
Danuel House Jr.,houseda01,2021,1827,864,-2.678378390967826,-2.157342719592632,-4.835721110560458,-5.362853620447964,-3.976823825193238,-9.339677445641202,-3.365046391424154,-2.645754093717455,-6.010800485141609,-1.431438553484266,-1.431438553484266,0,-4.44508320412898,-2.514926024705034,-6.960009228834014,-.418652849361669
Dwight Howard,howardw01,2021,2170,1024,-2.230805743200727,1.451808561749635,-.7789971814510923,-4.581745672410561,-.2346364803593961,-4.816382152769957,-2.867452898860364,1.117613010796791,-1.749839888063573,.5236024399196714,.5236024399196714,0,-2.360557280772703,1.028942846003501,-1.331614434769202,.2073874323849067
Markus Howard,howarma02,2021,237,98,-9.553185873247051,-8.878196140552813,-18.43138201379986,-16.5959383568508,.1523277379043399,-16.44361061894646,-11.72914413475536,-7.574330986960763,-19.30347512171613,-.8465546097595049,-.8465546097595049,0,-6.809661695035215,-8.250786281353118,-15.06044797638833,2.302556109914206
Kevin Huerter,huertke01,2021,4015,1941,.3357416909854611,-.2406259685981641,.095115722387297,-.1824110670767458,-2.775867759924556,-2.958278827001301,.2084236458553999,-.782111261897565,-.5736876160421649,2.150699410668947,2.150699410668947,0,.2993483188594613,-.4789408275449687,-.1795925086855074,-.2106221214755842
Elijah Hughes,hugheel01,2021,101,46,-5.566475581181758,-.8008904448405683,-6.367366026022327,-10.42311633468927,-4.442249782509442,-14.86536611719871,-7.036860159188185,-1.718093885287302,-8.754954044475488,-.1434970628740876,-.1434970628740876,0,-3.525862155807777,-4.8738048539058,-8.399667009713578,1.836843792892007
De'Andre Hunter,huntede01,2021,1327,625,.5178178307292408,3.851940443438783,4.369758274168023,-3.706414026568909,5.296514291456679,1.590100264887768,-.3677750609486935,4.384410738094249,4.016635677145556,2.159385077635677,2.159385077635677,0,-.8068789631328357,3.066384386336133,2.259505423203297,.0782865088346822
Chandler Hutchison,hutchch01,2021,410,185,-6.073958479909661,-3.136137112865894,-9.210095592775556,.015883929296101,-2.057392553046234,-2.041508623750133,-5.140956539598425,-3.066830819400105,-8.20778735899853,-.5171353831379729,-.5171353831379729,0,-4.680699227763927,-3.848961312992098,-8.529660540756025,.151395327497775
Serge Ibaka,ibakase01,2021,1867,919,-1.641110026685925,3.016875069239558,1.375765042553633,2.56568324161892,-1.015554845807189,1.550128395811731,-.9384639934715535,2.330860929340232,1.392396935868678,1.929682963837725,1.929682963837725,0,-.6857716911347826,1.985862632495597,1.300090941360814,-.65344755853134
Andre Iguodala,iguodan01,2021,2367,1159,-2.065383121429818,1.83892298479141,-.226460136638408,-3.483535418892111,1.558025935341544,-1.925509483550567,-2.490416463302073,1.868226554945433,-.6221899083566402,1.252113446522192,1.252113446522192,0,-2.094903307019186,1.165760257307564,-.9291430497116219,-.489741076082755
Ersan Ilyasova,ilyaser01,2021,202,98,1.012842289622129,.8166670674457254,1.829509357067854,-2.022275617502238,-.2479339295707063,-2.270209547072945,.3495366756491307,.5491461927464206,.8986828683955512,.183053683747359,.183053683747359,0,2.110652529304907,3.947224271938591,6.057876801243498,.3434636982423338
Joe Ingles,inglejo01,2021,3232,1538,3.188171999722476,-.479618280233966,2.70855371948851,3.358798512487572,2.050831634501796,5.409630146989368,3.354450845574332,-.0454458768694472,3.309004968704885,4.758245519277058,4.758245519277058,0,3.284852412984015,-.3369759134326513,2.947876499551364,.081057832459801
Brandon Ingram,ingrabr01,2021,3989,1927,3.619646964758422,-2.405013334058603,1.214633630699819,4.030790704836033,-.8451075239224439,3.185683180913589,3.88404505453527,-2.21209561011768,1.67194944441759,4.31250682633708,4.31250682633708,0,4.113005052032792,-2.246805552987761,1.866199499045031,-.8113082155621308
Kyrie Irving,irvinky01,2021,3343,1585,6.149231977892074,-3.237751871199086,2.911480106692988,4.773671944016965,-2.773844286271516,1.999827657745449,6.11491966454679,-3.319258510744557,2.795661153802234,4.511653554095246,4.511653554095246,0,7.184098674440454,-2.384309701843867,4.799788972596587,.6088396984075886
Wes Iwundu,iwundwe01,2021,1023,477,-5.054542328637271,-.398231574085258,-5.452773902722527,-6.35319224163755,1.607100369245891,-4.746091872391659,-5.650890478279378,.0060923480373511,-5.644798130242028,-.7017335917792991,-.7017335917792991,0,-5.993434101871693,-.9582531366636228,-6.951687238535317,.163356882804975
Frank Jackson,jacksfr01,2021,1160,554,-.2896004322490388,-2.661228561905705,-2.950828994154744,-.8869292214495053,2.585292341233245,1.698363119783739,-.3890030045034545,-1.726900838741634,-2.115903843245089,.1792926127755237,.1792926127755237,0,-1.406988335451309,-2.464755316084202,-3.871743651535511,.0364956596814941
Jaren Jackson Jr.,jacksja02,2021,137,63,-.1419696666205141,-5.18569992843771,-5.327669595058224,2.894891504558045,-1.73323080920665,1.161660695351395,.471574380253814,-4.808012969591772,-4.336438589337958,-.0524080632610625,-.0524080632610625,0,1.023300757540379,-3.705826134630087,-2.682525377089709,2.801498282660633
Josh Jackson,jacksjo02,2021,2937,1402,-.7218237284893835,.7395388066142687,.0177150781248854,-2.656596615604833,3.43426784805855,.7776712324537174,-1.098904418600407,1.357229561808352,.2583251432079448,2.179165618970965,2.179165618970965,0,-1.765304528766263,1.229437632953695,-.5358668958125676,1.280535412281478
Justin Jackson,jacksju01,2021,1167,544,-3.118009018230699,-1.820505509989127,-4.938514528219826,-1.922644450879117,.1516233580787805,-1.771021092800336,-2.949395368894617,-1.49878670964778,-4.448182078542397,-.4739388545383063,-.4739388545383063,0,-3.439873406522933,-2.975848920853641,-6.415722327376574,.5588366425942737
Reggie Jackson,jacksre01,2021,2780,1341,1.42609612357673,-1.304271857027735,.1218242665489959,3.781738302339563,-1.005016421009173,2.77672188133039,1.93245715447512,-1.343732761146214,.5887243933289059,2.274304992309816,2.274304992309816,0,1.845515091125201,-.5666837603574825,1.278831330767718,-.4407191633890691
Justin James,jamesju01,2021,337,152,-1.348890569578293,-2.093194143563414,-3.442084713141707,-6.84106789832396,2.906273793082867,-3.934794105241092,-2.522986371168308,-1.082255967462435,-3.605242338630742,-.0662594243983735,-.0662594243983735,0,-3.421427309171701,-3.196530188625181,-6.617957497796882,-.0988261536163265
LeBron James,jamesle01,2021,2892,1388,5.269418308723592,-.0731094230003393,5.196308885723253,5.267554766480573,2.349731377564546,7.61728614404512,5.605673749959808,.3829665277889445,5.988640277748753,6.186584097580868,6.186584097580868,0,4.968933711369692,.5532552372905063,5.522188948660198,-.0285405730957096
Mike James,jamesmi02,2021,61,28,-4.376170231187235,-5.336421895615194,-9.712592126802429,.2201975387925476,7.139000801009643,7.359198339802192,-3.77418760063354,-3.039621393582225,-6.813808994215765,-.057886726644359,-.057886726644359,0,-1.626964073641075,-4.16308877888493,-5.790052852526006,-.2906408043222124
DaQuan Jeffries,jeffrda01,2021,672,312,-2.481500226529813,-.5783211350079452,-3.059821361537758,.6303027039149579,3.050776808150116,3.681079512065073,-1.929741386032934,.2291301392562343,-1.7006112467767,.167371393448596,.167371393448596,0,-2.27810023205888,-.9508944219535184,-3.228994654012399,-.0224332100926338
Ty Jerome,jeromty01,2021,1456,681,1.449851891391703,-4.488000558217879,-3.038148666826176,.5628722624320777,-.9997646444026592,-.4368923819705816,1.465540089940109,-4.001363873127017,-2.535823783186909,.0739903444381049,.0739903444381049,0,.5250590131688117,-4.015643193128392,-3.49058417995958,-.5754082396933804
Isaiah Joe,joeis01,2021,653,303,-.9575214672196689,.8091876259993407,-.1483338412203282,-1.370707008545608,.6132594467592717,-.757447561786336,-1.102849809468921,.7639366650210462,-.338913144447875,.3741653180710567,.3741653180710567,0,-.8784604984737717,.133285762349529,-.7451747361242428,.3881784638706206
Alize Johnson,johnsal02,2021,265,127,4.815986790998513,-.4413591100250304,4.374627680973482,-.777383476502298,1.158348904878691,.3809654283763928,3.87166209417691,-.103664233929582,3.767997860247328,.4234887337100184,.4234887337100184,0,5.667055820590573,-1.862567261619829,3.804488558970744,.2753326248546753
Cameron Johnson,johnsca02,2021,2707,1312,-.3220538447174476,1.798605357255266,1.476551512537818,-1.784622465182067,3.357122776399704,1.572500311217638,-.6662032227772561,2.199146360021,1.532943137243745,2.854895042824455,2.854895042824455,0,-.4317347751094968,1.545682331730217,1.11394755662072,-.4234507542566015
James Johnson,johnsja01,2021,1699,803,-2.617608764538534,-1.075450746811116,-3.69305951134965,-3.551499339406847,.3804744604576796,-3.171024878949168,-2.993149657347474,-.8158851592123049,-3.809034816559778,-.4345649452225172,-.4345649452225172,0,-2.215182936364619,-.6717084736865072,-2.886891410051125,.4295446188960184
Keldon Johnson,johnske04,2021,3419,1638,-.6634101189363243,-1.286022854221094,-1.949432973157418,.3759486882623538,-3.851610228026267,-3.475661539763913,-.4706565650130813,-1.911860590059984,-2.382517155073065,.3060233896322399,.3060233896322399,0,-1.185624556104878,-1.655229877620311,-2.840854433725188,-.3564158313505152
Stanley Johnson,johnsst04,2021,1581,741,-2.940910871384155,-.1110717352594251,-3.05198260664358,-4.548393987147643,-3.064665418691384,-7.613059405839028,-3.488809159573286,-.730556345405704,-4.21936550497899,-.5568323133704033,-.5568323133704033,0,-3.921403276015702,-.37850401169954,-4.299907287715242,.2409656364798336
Tyler Johnson,johnsty01,2021,1126,538,-1.100600228718176,-.865510079969547,-1.966110308687723,.800264782001509,.0038993001861609,.8041640821876699,-.8350307956550715,-.7210353977989852,-1.556066193454057,.3256746696162037,.3256746696162037,0,-.706851720004652,-1.841294626749973,-2.548146346754625,-.6297350300836531
Nikola Jokic,jokicni01,2021,4367,2145,8.426699035717352,2.304879350356444,10.7315783860738,9.150683648429318,-5.277719955649057,3.872963692780261,8.966870952521111,.8574617714304749,9.824332723951585,13.8567119841196,13.8567119841196,0,9.468942922646306,1.000283040967126,10.46922596361343,.7011593612975873
Damian Jones,jonesda03,2021,635,299,-4.502605587005008,.0410966996417412,-4.461508887363267,-5.292830476862553,-1.301615802798093,-6.594446279660646,-4.915734371593747,-.2628645539105056,-5.178598925504254,-.3724073999456406,-.3724073999456406,0,-6.106651083993768,.3372066222383824,-5.769444461755385,-.1865215356085866
Derrick Jones Jr.,jonesde02,2021,2604,1259,-1.447103057997644,1.738445989380698,.2913429313830549,-1.517834728947246,.7578753679145457,-.7599593610327001,-1.581352152055264,1.705905825191677,.1245536731364141,1.836957394011803,1.836957394011803,0,-1.91864980035672,1.044722343851226,-.8739274565054935,-.5185097737584277
Mason Jones,jonesma05,2021,737,334,-.7005748944129681,-6.215796284965726,-6.916371179378693,-5.746242534508387,-.6909557995109852,-6.437198334019372,-1.697824955879515,-5.413802806575776,-7.11162776245529,-.7494212174759617,-.7494212174759617,0,-1.307276615142119,-6.623796987238751,-7.931073602380871,1.037729770228504
Tre Jones,jonestr01,2021,325,156,-4.090060267059176,-8.14346797155194,-12.23352823861112,-11.89624170260931,-4.682651341426964,-16.57889304403628,-5.939943300815613,-7.921739296434764,-13.86168259725038,-.8744132959034214,-.8744132959034214,0,-4.310291461428616,-7.764051475547364,-12.07434293697598,-1.138486553208709
Tyus Jones,jonesty01,2021,2256,1070,.9261961764102993,-.3411305806660901,.5850655957442092,-3.5640891727997,-.7026782757862017,-4.266767448585902,.0429179581707017,-.4501889564068633,-.4072709982361615,1.261441376630626,1.261441376630626,0,.6337662292965119,-.6427438852339544,-.0089776559374425,-1.379639479022056
DeAndre Jordan,jordade01,2021,2484,1182,-3.274593339540812,-.3651046033888535,-3.639697942929666,-.8226862241464663,-2.929560806831166,-3.752247030977632,-3.018744819167001,-.9057051574321758,-3.924449976599178,-.7062646148810547,-.7062646148810547,0,-2.69299306418535,-1.783427776195468,-4.476420840380818,-.2842063411591013
Cory Joseph,josepco01,2021,2864,1361,-.9730641795945104,.5749697756499839,-.3980944039445267,-1.970892887788681,-2.425670967037438,-4.39656385482612,-1.209376970796558,.0421981284969489,-1.16717884229961,1.109962166535187,1.109962166535187,0,-1.789750677233918,.3278176189128806,-1.461933058321038,-.3981088632032786
Mfiondu Kabengele,kabenmf01,2021,268,127,-7.752074072090809,-.6024245123552118,-8.35449858444602,-10.02111504562003,7.893215441617336,-2.127899604002696,-8.758569940601085,1.101672746103455,-7.656897194497631,-.3217385176639421,-.3217385176639421,0,-6.786040888619121,.2006422182571528,-6.585398670361968,.3625442859160259
Frank Kaminsky,kaminfr01,2021,1066,517,-.5234186213789911,.4517351446249269,-.0716834767540642,-1.109454757283611,.8002454577067164,-.3092092995768949,-.7190060791109896,.5160822043525302,-.2029238747584594,.6689443008771281,.6689443008771281,0,-1.107161416768746,.7859274515586907,-.3212339652100555,-.4365245457499698
